date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:29	3686/3686	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Apr%202020%2012:58:27%20GMT	https://alt-sheff.co.uk/robots.txt		(from )
13:58:29	12044/12044	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:27%20GMT	https://alt-sheff.co.uk/	m:/webwack/Alt%20sheff/web/index.html	(from )
13:58:29	2661/2661	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:28%20GMT	https://alt-sheff.co.uk/events/rss	m:/webwack/Alt%20sheff/web/rss.html	(from https://alt-sheff.co.uk/)
13:58:29	16778/16778	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:28%20GMT	https://alt-sheff.co.uk/stories/rss	m:/webwack/Alt%20sheff/web/rss-2.html	(from https://alt-sheff.co.uk/)
13:58:30	1406/1406	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2257e-48db2be0c12c0%22	https://alt-sheff.co.uk/img/favicon.ico	m:/webwack/Alt%20sheff/web/ico/favicon.ico	(from https://alt-sheff.co.uk/)
13:58:30	11215/11215	---M-Z	200	added ('OK')	text/css	etag:%222bcf-5a25e793d1374-gzip%22	https://alt-sheff.co.uk/screen.css	m:/webwack/Alt%20sheff/web/css/screen.css	(from https://alt-sheff.co.uk/)
13:58:30	70462/70462	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:28%20GMT	https://alt-sheff.co.uk/stories	m:/webwack/Alt%20sheff/web/stories.html	(from https://alt-sheff.co.uk/)
13:58:30	7680/7680	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:29%20GMT	https://alt-sheff.co.uk/link	m:/webwack/Alt%20sheff/web/link.html	(from https://alt-sheff.co.uk/)
13:58:31	4953/4953	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:29%20GMT	https://alt-sheff.co.uk/subscribe	m:/webwack/Alt%20sheff/web/subscribe.html	(from https://alt-sheff.co.uk/)
13:58:31	5006/5006	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:29%20GMT	https://alt-sheff.co.uk/about	m:/webwack/Alt%20sheff/web/about.html	(from https://alt-sheff.co.uk/)
13:58:31	5445/5445	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:29%20GMT	https://alt-sheff.co.uk/contact	m:/webwack/Alt%20sheff/web/contact.html	(from https://alt-sheff.co.uk/)
13:58:31	5704/5704	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:30%20GMT	https://alt-sheff.co.uk/events/add	m:/webwack/Alt%20sheff/web/add.html	(from https://alt-sheff.co.uk/)
13:58:32	613/613	---M--	200	added ('OK')	image/png	etag:%22265-48ca1d968f400%22	https://alt-sheff.co.uk/img/add.png	m:/webwack/Alt%20sheff/web/png/add.png	(from https://alt-sheff.co.uk/)
13:58:32	898/898	---M--	200	added ('OK')	image/png	etag:%22382-48ca1dd1aff80%22	https://alt-sheff.co.uk/img/rss.png	m:/webwack/Alt%20sheff/web/png/rss.png	(from https://alt-sheff.co.uk/)
13:58:32	12212/12212	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:30%20GMT	https://alt-sheff.co.uk/?year=2020&month=4&day=18	m:/webwack/Alt%20sheff/web/index422a.html	(from https://alt-sheff.co.uk/)
13:58:32	857/857	---M--	200	added ('OK')	image/png	etag:%22359-48d39eb68aa40%22	https://alt-sheff.co.uk/img/cal.png	m:/webwack/Alt%20sheff/web/png/cal.png	(from https://alt-sheff.co.uk/)
13:58:32	4961/4961	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:31%20GMT	https://alt-sheff.co.uk/stories/585	m:/webwack/Alt%20sheff/web/585.html	(from https://alt-sheff.co.uk/)
13:58:33	4903/4903	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:31%20GMT	https://alt-sheff.co.uk/events/585	m:/webwack/Alt%20sheff/web/585-2.html	(from https://alt-sheff.co.uk/)
13:58:33	5173/5173	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:31%20GMT	https://alt-sheff.co.uk/stories/584	m:/webwack/Alt%20sheff/web/584.html	(from https://alt-sheff.co.uk/)
13:58:33	4018/4018	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:31%20GMT	https://alt-sheff.co.uk/events/ical	m:/webwack/Alt%20sheff/web/ical.html	(from https://alt-sheff.co.uk/)
13:58:33	4372/4372	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:32%20GMT	https://alt-sheff.co.uk/events/584	m:/webwack/Alt%20sheff/web/584-2.html	(from https://alt-sheff.co.uk/)
13:58:33	747/747	---M--	200	added ('OK')	image/png	etag:%222eb-48db31f9eb600%22	https://alt-sheff.co.uk/img/facebook.png	m:/webwack/Alt%20sheff/web/png/facebook.png	(from https://alt-sheff.co.uk/)
13:58:34	576/576	---M--	200	added ('OK')	image/png	etag:%22240-48db31f8f73c0%22	https://alt-sheff.co.uk/img/twitter.png	m:/webwack/Alt%20sheff/web/png/twitter.png	(from https://alt-sheff.co.uk/)
13:58:34	5012/5012	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:32%20GMT	https://alt-sheff.co.uk/events/5849	m:/webwack/Alt%20sheff/web/5849.html	(from https://alt-sheff.co.uk/)
13:58:34	5100/5100	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:33%20GMT	https://alt-sheff.co.uk/events/5859	m:/webwack/Alt%20sheff/web/5859.html	(from https://alt-sheff.co.uk/)
13:58:34	5604/5604	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:33%20GMT	https://alt-sheff.co.uk/events/5839	m:/webwack/Alt%20sheff/web/5839.html	(from https://alt-sheff.co.uk/)
13:58:35	546/546	---M--	200	added ('OK')	image/png	etag:%22222-48ca1dd1aff80%22	https://alt-sheff.co.uk/img/right.png	m:/webwack/Alt%20sheff/web/png/right.png	(from https://alt-sheff.co.uk/)
13:58:35	10480/10480	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:33%20GMT	https://alt-sheff.co.uk/?wk=1	m:/webwack/Alt%20sheff/web/indexcb28.html	(from https://alt-sheff.co.uk/)
13:58:35	571/571	---M--	200	added ('OK')	image/png	etag:%2223b-48ca1d9c48180%22	https://alt-sheff.co.uk/img/archive.png	m:/webwack/Alt%20sheff/web/png/archive.png	(from https://alt-sheff.co.uk/)
13:58:35	971/971	---M--	200	added ('OK')	image/gif	etag:%223cb-48ca1dd0bbd40%22	https://alt-sheff.co.uk/img/promote.gif	m:/webwack/Alt%20sheff/web/gif/promote.gif	(from https://alt-sheff.co.uk/)
13:58:36	3686/3686	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Apr%202020%2012:58:34%20GMT	https://alt-sheff.co.uk/promote	m:/webwack/Alt%20sheff/web/other/promote	(from https://alt-sheff.co.uk/)
13:58:36	4073/4073	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:34%20GMT	https://alt-sheff.co.uk/feeds	m:/webwack/Alt%20sheff/web/feeds.html	(from https://alt-sheff.co.uk/)
13:58:36	432603/432603	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:34%20GMT	https://alt-sheff.co.uk/events/archive	m:/webwack/Alt%20sheff/web/archive.html	(from https://alt-sheff.co.uk/)
13:58:36	229/229	---M--	200	added ('OK')	image/gif	etag:%22e5-48ca1dc63e480%22	https://alt-sheff.co.uk/img/mail.gif	m:/webwack/Alt%20sheff/web/gif/mail.gif	(from https://alt-sheff.co.uk/)
13:58:37	248/248	---M-Z	200	added ('OK')	application/javascript	etag:%22f8-4af04fc367540-gzip%22	https://alt-sheff.co.uk/inc/email.js	m:/webwack/Alt%20sheff/web/js/email.js	(from https://alt-sheff.co.uk/)
13:58:37	8414/8414	---M--	200	added ('OK')	image/png	etag:%2220de-4a5e4be610b00%22	https://alt-sheff.co.uk/img/webarch-eco-tiny.png	m:/webwack/Alt%20sheff/web/png/webarch-eco-tiny.png	(from https://alt-sheff.co.uk/)
13:58:37	5145/5145	---M--	200	added ('OK')	image/png	etag:%221419-48ca1da018a80%22	https://alt-sheff.co.uk/img/creative_commons_88x31.png	m:/webwack/Alt%20sheff/web/png/creative_commons_88x31.png	(from https://alt-sheff.co.uk/)
13:58:37	414/414	---M--	200	added ('OK')	image/jpeg	etag:%2219e-48ca1db607e40%22	https://alt-sheff.co.uk/img/grey_fade_800.jpg	m:/webwack/Alt%20sheff/web/jpg/grey_fade_800.jpg	(from https://alt-sheff.co.uk/screen.css)
13:58:38	29147/29147	---M--	200	added ('OK')	image/jpeg	etag:%2271db-48db2f5e58f00%22	https://alt-sheff.co.uk/img/title.jpg	m:/webwack/Alt%20sheff/web/jpg/title.jpg	(from https://alt-sheff.co.uk/screen.css)
13:58:38	1055/1055	---M--	200	added ('OK')	image/png	etag:%2241f-4ac6e242ab000%22	https://alt-sheff.co.uk/img/menu-nav.png	m:/webwack/Alt%20sheff/web/png/menu-nav.png	(from https://alt-sheff.co.uk/screen.css)
13:58:38	320/320	---M--	200	added ('OK')	image/jpeg	etag:%22140-48ca1db6fc080%22	https://alt-sheff.co.uk/img/grey_fade_ddd_10.jpg	m:/webwack/Alt%20sheff/web/jpg/grey_fade_ddd_10.jpg	(from https://alt-sheff.co.uk/screen.css)
13:58:38	4957/4957	---M--	200	added ('OK')	image/png	etag:%22135d-48ca1d9d3c3c0%22	https://alt-sheff.co.uk/img/calendar.png	m:/webwack/Alt%20sheff/web/png/calendar.png	(from https://alt-sheff.co.uk/screen.css)
13:58:39	3240/3240	---M--	200	added ('OK')	image/png	etag:%22ca8-48ca1da6c5a40%22	https://alt-sheff.co.uk/img/events_corner_topleft.png	m:/webwack/Alt%20sheff/web/png/events_corner_topleft.png	(from https://alt-sheff.co.uk/screen.css)
13:58:39	2951/2951	---M--	200	added ('OK')	image/png	etag:%22b87-48ca1dd580880%22	https://alt-sheff.co.uk/img/star_corner_bottomright.png	m:/webwack/Alt%20sheff/web/png/star_corner_bottomright.png	(from https://alt-sheff.co.uk/screen.css)
13:58:39	4209/4209	---M--	200	added ('OK')	image/png	etag:%221071-48ca1dd48c640%22	https://alt-sheff.co.uk/img/star.png	m:/webwack/Alt%20sheff/web/png/star.png	(from https://alt-sheff.co.uk/screen.css)
13:58:39	2241/2241	---M--	200	added ('OK')	image/png	etag:%228c1-48ca1dca0ed80%22	https://alt-sheff.co.uk/img/news.png	m:/webwack/Alt%20sheff/web/png/news.png	(from https://alt-sheff.co.uk/screen.css)
13:58:39	625/625	---M--	200	added ('OK')	image/png	etag:%22271-48ca1dcbf7200%22	https://alt-sheff.co.uk/img/news_corner.png	m:/webwack/Alt%20sheff/web/png/news_corner.png	(from https://alt-sheff.co.uk/screen.css)
13:58:40	2980/2980	---M--	200	added ('OK')	image/png	etag:%22ba4-48ca1dc456000%22	https://alt-sheff.co.uk/img/links_bottom_right.png	m:/webwack/Alt%20sheff/web/png/links_bottom_right.png	(from https://alt-sheff.co.uk/screen.css)
13:58:40	5039/5039	---M--	200	added ('OK')	image/png	etag:%2213af-48ca1dc26db80%22	https://alt-sheff.co.uk/img/links.png	m:/webwack/Alt%20sheff/web/png/links.png	(from https://alt-sheff.co.uk/screen.css)
13:58:40	881/881	---M--	200	added ('OK')	image/png	etag:%22371-48ca1dd1aff80%22	https://alt-sheff.co.uk/img/quote_on.png	m:/webwack/Alt%20sheff/web/png/quote_on.png	(from https://alt-sheff.co.uk/screen.css)
13:58:41	221/221	---M--	200	added ('OK')	image/png	etag:%22dd-48ca1dd0bbd40%22	https://alt-sheff.co.uk/img/quote_corner_topright.png	m:/webwack/Alt%20sheff/web/png/quote_corner_topright.png	(from https://alt-sheff.co.uk/screen.css)
13:58:41	855/855	---M--	200	added ('OK')	image/png	etag:%22357-48ca1dd0bbd40%22	https://alt-sheff.co.uk/img/quote_off.png	m:/webwack/Alt%20sheff/web/png/quote_off.png	(from https://alt-sheff.co.uk/screen.css)
13:58:41	321/321	---M--	200	added ('OK')	image/jpeg	etag:%22141-48ca1db6fc080%22	https://alt-sheff.co.uk/img/grey_fade_ddd_30.jpg	m:/webwack/Alt%20sheff/web/jpg/grey_fade_ddd_30.jpg	(from https://alt-sheff.co.uk/screen.css)
13:58:42	4503/4503	---M--	200	added ('OK')	image/png	etag:%221197-48ca1ddf09f00%22	https://alt-sheff.co.uk/img/video.png	m:/webwack/Alt%20sheff/web/png/video.png	(from https://alt-sheff.co.uk/screen.css)
13:58:42	526/526	---M--	200	added ('OK')	image/gif	etag:%2220e-48ca1da8adec0%22	https://alt-sheff.co.uk/img/ext.gif	m:/webwack/Alt%20sheff/web/gif/ext.gif	(from https://alt-sheff.co.uk/screen.css)
13:58:42	574/574	---M--	200	added ('OK')	image/gif	etag:%2223e-48ca1da4dd5c0%22	https://alt-sheff.co.uk/img/down.gif	m:/webwack/Alt%20sheff/web/gif/down.gif	(from https://alt-sheff.co.uk/screen.css)
13:58:42	652/652	---M--	200	added ('OK')	image/gif	etag:%2228c-48ca1dd1aff80%22	https://alt-sheff.co.uk/img/rss.gif	m:/webwack/Alt%20sheff/web/gif/rss.gif	(from https://alt-sheff.co.uk/stories)
13:58:43	4586/4586	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:41%20GMT	https://alt-sheff.co.uk/stories/582	m:/webwack/Alt%20sheff/web/582.html	(from https://alt-sheff.co.uk/stories)
13:58:43	62134/62134	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:41%20GMT	https://alt-sheff.co.uk/stories/580	m:/webwack/Alt%20sheff/web/580.html	(from https://alt-sheff.co.uk/stories)
13:58:43	5432/5432	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:42%20GMT	https://alt-sheff.co.uk/stories/581	m:/webwack/Alt%20sheff/web/581.html	(from https://alt-sheff.co.uk/stories)
13:58:43	4901/4901	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:42%20GMT	https://alt-sheff.co.uk/stories/579	m:/webwack/Alt%20sheff/web/579.html	(from https://alt-sheff.co.uk/stories)
13:58:44	5045/5045	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:42%20GMT	https://alt-sheff.co.uk/stories/583	m:/webwack/Alt%20sheff/web/583.html	(from https://alt-sheff.co.uk/stories)
13:58:44	6143/6143	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:42%20GMT	https://alt-sheff.co.uk/stories/577	m:/webwack/Alt%20sheff/web/577.html	(from https://alt-sheff.co.uk/stories)
13:58:44	49183/49183	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:43%20GMT	https://alt-sheff.co.uk/stories/archive	m:/webwack/Alt%20sheff/web/archive-2.html	(from https://alt-sheff.co.uk/stories)
13:58:45	159538/159538	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:43%20GMT	https://alt-sheff.co.uk/link/-1	m:/webwack/Alt%20sheff/web/-1.html	(from https://alt-sheff.co.uk/link)
13:58:45	13090/13090	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:44%20GMT	https://alt-sheff.co.uk/link/1	m:/webwack/Alt%20sheff/web/1.html	(from https://alt-sheff.co.uk/link)
13:58:46	9072/9072	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:44%20GMT	https://alt-sheff.co.uk/link/2	m:/webwack/Alt%20sheff/web/2.html	(from https://alt-sheff.co.uk/link)
13:58:46	9718/9718	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:44%20GMT	https://alt-sheff.co.uk/link/3	m:/webwack/Alt%20sheff/web/3.html	(from https://alt-sheff.co.uk/link)
13:58:46	28436/28436	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:44%20GMT	https://alt-sheff.co.uk/link/20	m:/webwack/Alt%20sheff/web/20.html	(from https://alt-sheff.co.uk/link)
13:58:46	18291/18291	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:45%20GMT	https://alt-sheff.co.uk/link/4	m:/webwack/Alt%20sheff/web/4.html	(from https://alt-sheff.co.uk/link)
13:58:46	12067/12067	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:45%20GMT	https://alt-sheff.co.uk/link/22	m:/webwack/Alt%20sheff/web/22.html	(from https://alt-sheff.co.uk/link)
13:58:47	22207/22207	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:45%20GMT	https://alt-sheff.co.uk/link/12	m:/webwack/Alt%20sheff/web/12.html	(from https://alt-sheff.co.uk/link)
13:58:47	18720/18720	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:45%20GMT	https://alt-sheff.co.uk/link/24	m:/webwack/Alt%20sheff/web/24.html	(from https://alt-sheff.co.uk/link)
13:58:47	49337/49337	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:46%20GMT	https://alt-sheff.co.uk/link/10	m:/webwack/Alt%20sheff/web/10.html	(from https://alt-sheff.co.uk/link)
13:58:47	17500/17500	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:46%20GMT	https://alt-sheff.co.uk/link/9	m:/webwack/Alt%20sheff/web/9.html	(from https://alt-sheff.co.uk/link)
13:58:48	29195/29195	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:46%20GMT	https://alt-sheff.co.uk/link/19	m:/webwack/Alt%20sheff/web/19.html	(from https://alt-sheff.co.uk/link)
13:58:48	48491/48491	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:46%20GMT	https://alt-sheff.co.uk/link/7	m:/webwack/Alt%20sheff/web/7.html	(from https://alt-sheff.co.uk/link)
13:58:48	18905/18905	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:46%20GMT	https://alt-sheff.co.uk/link/23	m:/webwack/Alt%20sheff/web/23.html	(from https://alt-sheff.co.uk/link)
13:58:48	26363/26363	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:47%20GMT	https://alt-sheff.co.uk/link/8	m:/webwack/Alt%20sheff/web/8.html	(from https://alt-sheff.co.uk/link)
13:58:49	16048/16048	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:47%20GMT	https://alt-sheff.co.uk/link/13	m:/webwack/Alt%20sheff/web/13.html	(from https://alt-sheff.co.uk/link)
13:58:49	17256/17256	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:47%20GMT	https://alt-sheff.co.uk/link/14	m:/webwack/Alt%20sheff/web/14.html	(from https://alt-sheff.co.uk/link)
13:58:49	19926/19926	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:47%20GMT	https://alt-sheff.co.uk/link/17	m:/webwack/Alt%20sheff/web/17.html	(from https://alt-sheff.co.uk/link)
13:58:49	26109/26109	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:48%20GMT	https://alt-sheff.co.uk/link/18	m:/webwack/Alt%20sheff/web/18.html	(from https://alt-sheff.co.uk/link)
13:58:49	17902/17902	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:48%20GMT	https://alt-sheff.co.uk/link/21	m:/webwack/Alt%20sheff/web/21.html	(from https://alt-sheff.co.uk/link)
13:58:50	14803/14803	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:48%20GMT	https://alt-sheff.co.uk/link/15	m:/webwack/Alt%20sheff/web/15.html	(from https://alt-sheff.co.uk/link)
13:58:50	19316/19316	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:48%20GMT	https://alt-sheff.co.uk/link/16	m:/webwack/Alt%20sheff/web/16.html	(from https://alt-sheff.co.uk/link)
13:58:50	666/666	---M--	200	added ('OK')	image/png	etag:%2229a-48ca1dc085700%22	https://alt-sheff.co.uk/img/left.png	m:/webwack/Alt%20sheff/web/png/left.png	(from https://alt-sheff.co.uk/?year=2020&month=4&day=18)
13:58:51	99/99	---M--	200	added ('OK')	image/gif	etag:%2263-48ca1dc179940%22	https://alt-sheff.co.uk/img/line.gif	m:/webwack/Alt%20sheff/web/gif/line.gif	(from https://alt-sheff.co.uk/?year=2020&month=4&day=18)
13:58:51	10481/10481	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:49%20GMT	https://alt-sheff.co.uk/?year=2020&month=4&day=17	m:/webwack/Alt%20sheff/web/index96bf.html	(from https://alt-sheff.co.uk/?year=2020&month=4&day=18)
13:58:51	10638/10638	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:49%20GMT	https://alt-sheff.co.uk/?year=2020&month=4&day=19	m:/webwack/Alt%20sheff/web/index1876.html	(from https://alt-sheff.co.uk/?year=2020&month=4&day=18)
13:58:51	3969/3969	---M--	200	added ('OK')	text/calendar	etag:%22f81-5a353df8443f9%22	https://alt-sheff.co.uk/altsheff.ics	m:/webwack/Alt%20sheff/web/ics/altsheff.ics	(from https://alt-sheff.co.uk/events/ical)
13:58:52	1306/1306	---M--	200	added ('OK')	image/png	etag:%2251a-48d9e3053f380%22	https://alt-sheff.co.uk/img/icon/ics_32.png	m:/webwack/Alt%20sheff/web/png/ics_32.png	(from https://alt-sheff.co.uk/events/ical)
13:58:52	291/291	---M--	200	added ('OK')	image/png	etag:%22123-48ca1da3e9380%22	https://alt-sheff.co.uk/img/digg.png	m:/webwack/Alt%20sheff/web/png/digg.png	(from https://alt-sheff.co.uk/stories/585)
13:58:52	971/971	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:51%20GMT	https://alt-sheff.co.uk/events/585/print	m:/webwack/Alt%20sheff/web/print.html	(from https://alt-sheff.co.uk/events/585)
13:58:52	632/632	---M--	200	added ('OK')	image/png	etag:%22278-48ca1dcfc7b00%22	https://alt-sheff.co.uk/img/print.png	m:/webwack/Alt%20sheff/web/png/print.png	(from https://alt-sheff.co.uk/events/585)
13:58:53	4774/4774	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:51%20GMT	https://alt-sheff.co.uk/events/585/email	m:/webwack/Alt%20sheff/web/email.html	(from https://alt-sheff.co.uk/events/585)
13:58:53	3686/3686	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Apr%202020%2012:58:51%20GMT	https://alt-sheff.co.uk/events//print	m:/webwack/Alt%20sheff/web/other/print	(from https://alt-sheff.co.uk/events/584)
13:58:53	3686/3686	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Apr%202020%2012:58:52%20GMT	https://alt-sheff.co.uk/events//email	m:/webwack/Alt%20sheff/web/other/email	(from https://alt-sheff.co.uk/events/584)
13:58:54	1115/1115	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:52%20GMT	https://alt-sheff.co.uk/events/5849/print	m:/webwack/Alt%20sheff/web/print-3.html	(from https://alt-sheff.co.uk/events/5849)
13:58:54	4919/4919	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:52%20GMT	https://alt-sheff.co.uk/events/5849/email	m:/webwack/Alt%20sheff/web/email-3.html	(from https://alt-sheff.co.uk/events/5849)
13:58:54	1161/1161	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:53%20GMT	https://alt-sheff.co.uk/events/5859/print	m:/webwack/Alt%20sheff/web/print-4.html	(from https://alt-sheff.co.uk/events/5859)
13:58:55	4965/4965	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:53%20GMT	https://alt-sheff.co.uk/events/5859/email	m:/webwack/Alt%20sheff/web/email-4.html	(from https://alt-sheff.co.uk/events/5859)
13:58:55	1695/1695	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:54%20GMT	https://alt-sheff.co.uk/events/5839/print	m:/webwack/Alt%20sheff/web/print-5.html	(from https://alt-sheff.co.uk/events/5839)
13:58:55	5499/5499	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:54%20GMT	https://alt-sheff.co.uk/events/5839/email	m:/webwack/Alt%20sheff/web/email-5.html	(from https://alt-sheff.co.uk/events/5839)
13:58:56	12044/12044	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:54%20GMT	https://alt-sheff.co.uk/?wk=0	m:/webwack/Alt%20sheff/web/index3a63.html	(from https://alt-sheff.co.uk/?wk=1)
13:58:57	6177/6177	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:55%20GMT	https://alt-sheff.co.uk/events/5861/	m:/webwack/Alt%20sheff/web/index-4.html	(from https://alt-sheff.co.uk/events/archive)
13:58:57	10399/10399	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:55%20GMT	https://alt-sheff.co.uk/?wk=2	m:/webwack/Alt%20sheff/web/indexab7c.html	(from https://alt-sheff.co.uk/?wk=1)
13:58:57	5422/5422	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:55%20GMT	https://alt-sheff.co.uk/events/5843/	m:/webwack/Alt%20sheff/web/index-2.html	(from https://alt-sheff.co.uk/events/archive)
13:58:57	5604/5604	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:55%20GMT	https://alt-sheff.co.uk/events/5839/	m:/webwack/Alt%20sheff/web/index-3.html	(from https://alt-sheff.co.uk/events/archive)
13:58:58	5306/5306	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:56%20GMT	https://alt-sheff.co.uk/events/5824/	m:/webwack/Alt%20sheff/web/index-5.html	(from https://alt-sheff.co.uk/events/archive)
13:58:58	6466/6466	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:56%20GMT	https://alt-sheff.co.uk/events/5853/	m:/webwack/Alt%20sheff/web/index-6.html	(from https://alt-sheff.co.uk/events/archive)
13:58:58	6152/6152	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:56%20GMT	https://alt-sheff.co.uk/events/5855/	m:/webwack/Alt%20sheff/web/index-7.html	(from https://alt-sheff.co.uk/events/archive)
13:58:59	5349/5349	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:57%20GMT	https://alt-sheff.co.uk/events/5828/	m:/webwack/Alt%20sheff/web/index-8.html	(from https://alt-sheff.co.uk/events/archive)
13:58:59	5520/5520	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2012:58:57%20GMT	https://alt-sheff.co.uk/events/5858/	m:/webwack/Alt%20sheff/web/index-9.html	(from https://alt-sheff.co.uk/events/archive)
